"ASUS ROG Strix GeForce RTX 4090 BTF OC Edition Gaming Graphics Card (PCIe 4.0, Exclusive to ASUS BTF ATX Motherboards, GC-HPWR Gold Finger, Hidden-Connector Design) ROG-STRIX-RTX4090-O24G-BTF-GAMING",https://www.newegg.com/asus-rog-strix-rtx4090-o24g-btf-gaming-nvidia-geforce-rtx-4090-24gb-gddr6x/p/N82E16814126726,2549.0
"GIGABYTE GeForce RTX 4090 WINDFORCE V2 24G Graphics Card, 3x WINDFORCE Fans, 24GB 384-bit GDDR6X, GV-N4090WF3V2-24GD Video Card",https://www.newegg.com/gigabyte-windforce-gv-n4090wf3v2-24gd-nvidia-geforce-rtx-4090-24gb-gddr6x/p/N82E16814932625,2586.99
MSI Suprim GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 ATX Video Card RTX 4090 SUPRIM 24G,https://www.newegg.com/msi-geforce-rtx-4090-rtx-4090-suprim-24g/p/N82E16814137783,2599.9
NVidia GeForce RTX 4090 Founders Edition 24GB GDDR6X Geforce RTX 4090 FE Video Graphic Card GPU,https://www.newegg.com/p/1WK-00TY-00016,2799.0
NVIDIA GeForce RTX 4090 Founders Edition Graphics Card 24GB GDDR6X - Titanium and Black,https://www.newegg.com/nvidia-geforce-rtx-4090/p/1FT-0004-00835,2899.99
"Skytech Azure Gaming PC Desktop  AMD Ryzen 7 7800X3D 4.2 GHz, NVIDIA RTX 4090, 2TB NVME Gen4 SSD, 32GB DDR5 RAM RGB, 1000W GOLD PCIE 5.0 PSU, 360mm AIO, 11AC Wi-Fi, Windows 11 Home 64-bit",https://www.newegg.com/skytech-st-azure2-0853-w-ne/p/3D5-000Z-00178,2999.99
GIGABYTE AORUS GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 ATX Video Card GV-N4090AORUSX W-24GD,https://www.newegg.com/gigabyte-geforce-rtx-4090-gv-n4090aorusx-w-24gd/p/N82E16814932556,3199.99
MSI Suprim GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card RTX 4090 SUPRIM X 24G,https://www.newegg.com/msi-geforce-rtx-4090-rtx-4090-suprim-x-24g/p/N82E16814137760,3299.99
"GIGABYTE AORUS RTX 4090 GAMING BOX eGPU, WATERFORCE All-in-One Cooling System, Thunderbolt 3, GV-N4090IXEB-24GD External Graphics Card",https://www.newegg.com/gigabyte-aorus-gv-n4090ixeb-24gd-nvidia-geforce-rtx-4090-24gb-gddr6x/p/N82E16814932631,3499.99
GIGABYTE AORUS GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N4090AORUS M-24GD,https://www.newegg.com/gigabyte-geforce-rtx-4090-gv-n4090aorus-m-24gd/p/N82E16814932555,3599.99
